"OCCUPATIONS",8,"EDUCATIONAL ADVISERS"
"OCCUPATIONS",8,"EDUCATIONAL PERSONNEL"
"OCCUPATIONS",8,"EDUCATIONAL SUPPORT PERSONNEL"
"OCCUPATIONS",8,"ELECTED OFFICIALS"
"OCCUPATIONS",8,"EMPLOYMENT"
"OCCUPATIONS",8,"ENGINEERS"
"OCCUPATIONS",8,"ESTATE AGENTS"
"OCCUPATIONS",8,"FARMERS"
"OCCUPATIONS",8,"FIREFIGHTERS"
"OCCUPATIONS",8,"HEALTH PROFESSIONALS"
"OCCUPATIONS",8,"IT PERSONNEL"
"OCCUPATIONS",8,"JOURNALISTS"
"OCCUPATIONS",8,"LABOUR (RESOURCE)"
"OCCUPATIONS",8,"LAWYERS"
"OCCUPATIONS",8,"LIBRARIANS"
"OCCUPATIONS",8,"MIDWIVES"
"OCCUPATIONS",8,"MILITARY PERSONNEL"
"OCCUPATIONS",8,"MINERS"
"OCCUPATIONS",8,"MINISTERS OF RELIGION"
"OCCUPATIONS",8,"MUSEUM PERSONNEL"
"OCCUPATIONS",8,"MUSICIANS"
"OCCUPATIONS",8,"NURSES"
"OCCUPATIONS",8,"OCCUPATIONAL CHOICE"
"OCCUPATIONS",8,"OCCUPATIONAL LIFE"
"OCCUPATIONS",8,"OCCUPATIONAL PSYCHOLOGY"
"OCCUPATIONS",8,"OCCUPATIONAL QUALIFICATIONS"
"OCCUPATIONS",8,"OCCUPATIONAL SAFETY"
"OCCUPATIONS",8,"OCCUPATIONAL SOCIOLOGY"
"OCCUPATIONS",8,"OFFICE WORKERS"
"OCCUPATIONS",8,"OPTICIANS"
"OCCUPATIONS",8,"PARAMEDICAL PERSONNEL"
"OCCUPATIONS",8,"PERFORMERS"
"OCCUPATIONS",8,"PERSONNEL"
"OCCUPATIONS",8,"PHARMACISTS"
"OCCUPATIONS",8,"PHYSICIANS"
"OCCUPATIONS",8,"POLICE PERSONNEL"
"OCCUPATIONS",8,"POLITICIANS"
"OCCUPATIONS",8,"PROBATION OFFICERS"
"OCCUPATIONS",8,"PSYCHOLOGISTS"
"OCCUPATIONS",8,"RESEARCH WORKERS"
"OCCUPATIONS",8,"SALES PERSONNEL"
"OCCUPATIONS",8,"SCIENTIFIC PERSONNEL"
"OCCUPATIONS",8,"SCIENTISTS"
"OCCUPATIONS",8,"SEAMEN"
"OCCUPATIONS",8,"SINGERS"
"OCCUPATIONS",8,"SOCIAL SCIENCE PERSONNEL"
"OCCUPATIONS",8,"SOCIAL WORKERS"
"OCCUPATIONS",8,"SPECIALISTS"
"OCCUPATIONS",8,"SPORTS TRAINERS"
"OCCUPATIONS",8,"SPORTSPERSONS"
"OCCUPATIONS",8,"TECHNICIANS"
"OCCUPATIONS",8,"TELEVISION AND RADIO PERSONNEL"
"OCCUPATIONS",8,"TRADE UNION OFFICIALS"
"OCCUPATIONS",8,"TRADESMEN"
"OCCUPATIONS",8,"VETERINARY SURGEONS"
"OCCUPATIONS",8,"YOUTH WORK"
"OCCUPIED TERRITORIES",8,"INVASION"
"OCCUPIED TERRITORIES",8,"WAR"
"OCEAN WAVE ENERGY",6,"RENEWABLE ENERGY"
"OCEAN WAVE ENERGY",7,"ENERGY"
"OCEAN WAVE ENERGY",8,"WATER POWER"
"OCEAN WAVE ENERGY",8,"WIND POWER"
"OFFENCES",5,"CRIMES AGAINST HUMANITY"
"OFFENCES",5,"CRIMES AGAINST PERSONS"
"OFFENCES",5,"CRIMES AGAINST PROPERTY"
"OFFENCES",5,"DRINKING OFFENCES"
"OFFENCES",5,"DRUG OFFENCES"
"OFFENCES",5,"FINANCIAL CRIMES"
"OFFENCES",5,"POLITICAL OFFENCES"
"OFFENCES",5,"PUBLIC ORDER OFFENCES"
"OFFENCES",5,"TRAFFIC OFFENCES"
"OFFENCES",8,"CRIME"
"OFFENCES",8,"CRIMINAL RECORD"
"OFFENCES",8,"CRIMINALS"
"OFFENCES",8,"DELINQUENCY"
"OFFENCES",8,"PUNISHMENT"
"OFFENSIVE LANGUAGE",6,"LANGUAGE VARIATIONS"
"OFFENSIVE LANGUAGE",7,"LANGUAGE"
"OFFENSIVE LANGUAGE",8,"ANTISOCIAL BEHAVIOUR"
"OFFICE BUILDINGS",6,"COMMERCIAL BUILDINGS"
"OFFICE BUILDINGS",7,"BUILDINGS"
"OFFICE WORKERS",6,"WORKERS"
"OFFICE WORKERS",6,"WORKERS BY PROFESSION"
"OFFICE WORKERS",7,"LABOUR AND EMPLOYMENT"
"OFFICE WORKERS",7,"WORKERS BY PROFESSION"
"OFFICE WORKERS",8,"OCCUPATIONS"
"OFFICIAL LANGUAGES",6,"LANGUAGES"
"OFFICIAL LANGUAGES",7,"LANGUAGE"
"OFFICIAL LANGUAGES",8,"INTERNATIONAL LANGUAGES"
"OFFSHORE EMPLOYMENT",6,"EMPLOYMENT"
"OFFSHORE EMPLOYMENT",7,"LABOUR AND EMPLOYMENT"
"OFFSPRING",6,"FAMILY MEMBERS"
"OFFSPRING",7,"FAMILY MEMBERS"
"OFFSPRING",8,"CHILDREN"
"OFFSPRING",8,"PARENTS"
"OIL POLLUTION",6,"POLLUTION"
"OIL POLLUTION",7,"ENVIRONMENTAL CHANGES"
"OIL POLLUTION",8,"MARINE POLLUTION"
"OIL POLLUTION",8,"PETROLEUM"
"OIL POLLUTION",8,"POLLUTANTS"
"OIL POLLUTION",8,"WATER POLLUTION"
"OIL RESOURCES",6,"FUEL RESOURCES"
"OIL RESOURCES",7,"RESOURCES"
"OIL RESOURCES",8,"PETROLEUM"
"OLD AGE",5,"ELDERLY"
"OLD AGE",6,"AGE GROUPS"
"OLD AGE",7,"AGE GROUPS"
"OLD AGE",8,"AGE"
"OLD AGE",8,"AGEING"
"OLD AGE",8,"GERIATRICS"
"OLD AGE",8,"SOCIAL DISADVANTAGE"
"OLD AGE",8,"SOCIAL PROBLEMS"
"OLD AGE BENEFITS",5,"STATE RETIREMENT PENSIONS"
"OLD AGE BENEFITS",6,"SOCIAL SECURITY BENEFITS"
"OLD AGE BENEFITS",7,"SOCIAL WELFARE"
"OLD PEOPLE'S CLUBS",6,"CLUBS"
"OLD PEOPLE'S CLUBS",7,"LEISURE TIME ACTIVITIES"
"OLD PEOPLE'S CLUBS",7,"ORGANIZATIONS"
"OLD PEOPLE'S CLUBS",8,"ELDERLY"
"OLYMPIC GAMES",6,"SPORTING EVENTS"
"OLYMPIC GAMES",7,"SPORT"
"OMBUDSMEN",6,"ADMINISTRATION OF JUSTICE"
"OMBUDSMEN",7,"ADMINISTRATION OF JUSTICE"
"OMBUDSMEN",8,"ADMINISTRATIVE LAW"
"OMBUDSMEN",8,"ADMINISTRATIVE REFORM"
"OMBUDSMEN",8,"ALTERNATIVE DISPUTE RESOLUTION (ADR)"
"OMBUDSMEN",8,"CONSUMER ACTION"
"OMBUDSMEN",8,"PUBLIC ENQUIRIES"
"ONE-PARENT FAMILIES",6,"DISADVANTAGED GROUPS"
"ONE-PARENT FAMILIES",6,"FAMILIES"
"ONE-PARENT FAMILIES",7,"FAMILIES"
"ONE-PARENT FAMILIES",7,"GROUPS"
"ONE-PARENT FAMILIES",8,"FAMILY ENVIRONMENT"
"ONE-PARENT FAMILIES",8,"PARENTAL DEPRIVATION"
"ONE-PARENT FAMILIES",8,"UNMARRIED MOTHERS"
"ONE-STAGE CLUSTER SAMPLE",6,"CLUSTER SAMPLE"
"ONE-STAGE CLUSTER SAMPLE",7,"METHODOLOGY"
"ONE-STAGE STRATIFIED SAMPLE",6,"SAMPLING PROCEDURES"
"ONE-STAGE STRATIFIED SAMPLE",7,"METHODOLOGY"
"ONLINE BANKING",6,"ONLINE SERVICES"
"ONLINE BANKING",7,"ECONOMICS"
"ONLINE BANKING",7,"SOCIAL SYSTEMS"
"ONLINE BANKING",8,"BANKS"
"ONLINE BANKING",8,"ELECTRONIC COMMERCE"
"ONLINE BANKING",8,"INTERNET"
"ONLINE SERVICES",5,"ELECTRONIC COMMERCE"
"ONLINE SERVICES",5,"ONLINE BANKING"
"ONLINE SERVICES",6,"INFORMATION SOCIETY"
"ONLINE SERVICES",7,"SOCIAL SYSTEMS"
"ONLINE SERVICES",8,"INTERNET"
"ONLINE SHOPPING",6,"ELECTRONIC COMMERCE"
"ONLINE SHOPPING",6,"SHOPPING"
"ONLINE SHOPPING",7,"CONSUMPTION"
"ONLINE SHOPPING",7,"ECONOMICS"
"ONLINE SHOPPING",7,"RETAIL SERVICES"
"ONLINE SHOPPING",7,"SOCIAL SYSTEMS"
"ONLINE SHOPPING",8,"INTERNET"
"ONLINE SHOPPING",8,"INTERNET ADVERTISING"
"ONLINE SHOPPING",8,"INTERNET USE"
"ONLINE SHOPPING",8,"RETAIL OUTLETS"
"ONOMASTICS",6,"HISTORY AND ASSOCIATED STUDIES"
"ONOMASTICS",7,"HISTORY AND ASSOCIATED STUDIES"
"ONOMASTICS",8,"FAMILIES"
"ONOMASTICS",8,"GENEALOGY"
"ONOMASTICS",8,"LINGUISTICS"
"OPEN SPACES AND RECREATIONAL AREAS",5,"COUNTRYSIDE"
"OPEN SPACES AND RECREATIONAL AREAS",5,"GARDENS"
"OPEN SPACES AND RECREATIONAL AREAS",5,"GOLF COURSES"
"OPEN SPACES AND RECREATIONAL AREAS",5,"NATURE RESERVES"
"OPEN SPACES AND RECREATIONAL AREAS",5,"PARKS"
"OPEN SPACES AND RECREATIONAL AREAS",5,"PATHS"
"OPEN SPACES AND RECREATIONAL AREAS",5,"PLAYGROUNDS"
"OPEN SPACES AND RECREATIONAL AREAS",5,"PLAYING FIELDS"
"OPEN SPACES AND RECREATIONAL AREAS",5,"URBAN SPACES"
"OPEN SPACES AND RECREATIONAL AREAS",6,"RECREATIONAL FACILITIES"
"OPEN SPACES AND RECREATIONAL AREAS",7,"FACILITIES"
"OPEN SPACES AND RECREATIONAL AREAS",8,"ENVIRONMENTAL PLANNING"
"OPEN SPACES AND RECREATIONAL AREAS",8,"LANDSCAPE"
"OPEN SPACES AND RECREATIONAL AREAS",8,"OUTDOOR PURSUITS"
"OPEN SPACES AND RECREATIONAL AREAS",8,"RURAL PLANNING"
"OPERA",6,"PERFORMING ARTS"
"OPERA",7,"ARTS"
"OPERA",7,"CULTURAL ACTIVITIES"
"OPERA",7,"LEISURE TIME ACTIVITIES"
"OPERA",8,"SINGERS"
"OPERA",8,"THEATRE"
"OPPOSITION PARTIES",6,"POLITICS"
"OPPOSITION PARTIES",7,"POLITICS"
"OPPOSITION PARTIES",8,"PARLIAMENTARY SYSTEMS"
"OPPOSITION PARTIES",8,"PARTY POLITICS"
"OPPOSITION PARTIES",8,"PARTY SYSTEMS"
"OPPOSITION PARTIES",8,"POLITICAL PARTIES"
"OPTICAL DEVICES",5,"CONTACT LENSES"
"OPTICAL DEVICES",5,"LASERS"
"OPTICAL DEVICES",5,"LENSES"
"OPTICAL DEVICES",5,"SPECTACLES"
"OPTICAL DEVICES",6,"EQUIPMENT"
"OPTICAL DEVICES",7,"EQUIPMENT"
"OPTICIANS",6,"HEALTH PROFESSIONALS"
"OPTICIANS",7,"HEALTH PROFESSIONS"
"OPTICIANS",7,"WORKERS BY PROFESSION"
"OPTICIANS",8,"EYESIGHT TESTS"
"OPTICIANS",8,"OCCUPATIONS"
"OPTICIANS",8,"SIGHT"
"OPTICIANS",8,"VISION IMPAIRMENTS"
"OPTIMISM",6,"EMOTIONAL STATES"
"OPTIMISM",6,"PERSONALITY TRAITS"
"OPTIMISM",7,"EMOTIONAL STATES"
"OPTIMISM",7,"PERSONALITY"
"OPTING OUT (LOCAL EDUCATION AUTHORITY)",6,"EDUCATIONAL ADMINISTRATION"
"OPTING OUT (LOCAL EDUCATION AUTHORITY)",7,"ADMINISTRATION"
"OPTING OUT (LOCAL EDUCATION AUTHORITY)",7,"EDUCATIONAL PLANNING AND ADMINISTRATION"
"OPTING OUT (LOCAL EDUCATION AUTHORITY)",8,"LOCAL EDUCATION AUTHORITIES"
"ORAL HEALTH",6,"HEALTH"
"ORAL HEALTH",7,"HEALTH"
"ORAL HEALTH",8,"DENTAL HEALTH"
"ORAL HISTORY",6,"HISTORY"
"ORAL HISTORY",7,"HISTORY AND ASSOCIATED STUDIES"
"ORDINATION",5,"ORDINATION OF WOMEN"
"ORDINATION",6,"CHURCH ADMINISTRATION"
"ORDINATION",7,"ADMINISTRATION"
"ORDINATION",8,"CHURCH APPOINTMENTS"
"ORDINATION",8,"MINISTERS OF RELIGION"
"ORDINATION",8,"PASTORAL WORK"
"ORDINATION",8,"RELIGIOUS CEREMONIES"
"ORDINATION OF WOMEN",6,"ORDINATION"
"ORDINATION OF WOMEN",7,"ADMINISTRATION"
"ORDINATION OF WOMEN",8,"MINISTERS OF RELIGION"
"ORDINATION OF WOMEN",8,"PASTORAL WORK"
"ORGAN DONATION",6,"SURGERY"
"ORGAN DONATION",7,"MEDICAL SCIENCES"
"ORGAN DONATION",8,"ORGAN TRANSPLANTATION"
"ORGAN TRANSPLANTATION",6,"SURGERY"
"ORGAN TRANSPLANTATION",7,"MEDICAL SCIENCES"
"ORGAN TRANSPLANTATION",8,"ORGAN DONATION"
"ORGANIZATIONS",5,"ASSOCIATIONS"
"ORGANIZATIONS",5,"CHARITABLE ORGANIZATIONS"
"ORGANIZATIONS",5,"CULTURAL ORGANIZATIONS"
"ORGANIZATIONS",5,"INSTITUTIONS"
"ORGANIZATIONS",5,"INTERNATIONAL ORGANIZATIONS"
"ORGANIZATIONS",5,"PRIVATE VOLUNTARY ORGANIZATIONS"
"ORGANIZATIONS",5,"REGIONAL ORGANIZATIONS"
"ORGANIZATIONS",5,"SOCIAL WELFARE ORGANIZATIONS"
"ORGANIZATIONS",5,"STUDENT ORGANIZATIONS"
"ORGANIZATIONS",5,"TRUSTS"
"ORGANIZATIONS",5,"VOLUNTARY ORGANIZATIONS"
"ORGANIZATIONS",5,"WOMEN'S ORGANIZATIONS"
"ORGANIZATIONS",5,"YOUTH ORGANIZATIONS"
"ORGANIZATIONS",8,"ADMINISTRATIVE STRUCTURES"
"ORGANIZATIONS",8,"BUSINESSES"
"ORGANIZATIONS",8,"EDUCATIONAL SYSTEMS AND INSTITUTIONS"
"ORGANIZATIONS",8,"INSTITUTIONS"
"ORNITHOLOGY",6,"ZOOLOGY"
"ORNITHOLOGY",7,"BIOLOGY"
"ORNITHOLOGY",8,"BIRDS"
"ORNITHOLOGY",8,"NATURAL HISTORY"
"ORTHODOXY",6,"CHRISTIANITY"
"ORTHODOXY",7,"BELIEFS"
"ORTHODOXY",7,"RELIGION"
"ORTHOPAEDICS",6,"MEDICAL SCIENCES"
"ORTHOPAEDICS",7,"MEDICAL SCIENCES"
"ORTHOPAEDICS",8,"MEDICAL SPECIALITIES"
"OSTEOPATHY",6,"COMPLEMENTARY THERAPIES"
"OSTEOPATHY",7,"MEDICAL SCIENCES"
"OSTEOPATHY",8,"MUSCULOSKELETAL SYSTEM"
"OTITIS MEDIA",6,"EAR DISEASES"
"OTITIS MEDIA",7,"DISEASES"
"OUTDOOR PURSUITS",5,"HIKING"
"OUTDOOR PURSUITS",5,"PICNICKING"
"OUTDOOR PURSUITS",6,"LEISURE TIME ACTIVITIES"
"OUTDOOR PURSUITS",7,"LEISURE TIME ACTIVITIES"
"OUTDOOR PURSUITS",8,"ACCESS TO COUNTRYSIDE"
"OUTDOOR PURSUITS",8,"COUNTRYSIDE"
"OUTDOOR PURSUITS",8,"OPEN SPACES AND RECREATIONAL AREAS"
"OUTDOOR PURSUITS",8,"PHYSICAL ACTIVITIES"
"OUTWORK",6,"HOME-BASED WORK"
"OUTWORK",7,"LABOUR AND EMPLOYMENT"
"OUTWORK",8,"HOME-BASED WORKERS"
"OUTWORK",8,"OUTWORKERS"
"OUTWORKERS",6,"HOME-BASED WORKERS"
"OUTWORKERS",7,"LABOUR AND EMPLOYMENT"
"OUTWORKERS",8,"HOME-BASED WORK"
"OUTWORKERS",8,"OUTWORK"
"OVERPOPULATION",6,"POPULATION PROBLEMS"
"OVERPOPULATION",7,"DEMOGRAPHY"
"OVERPOPULATION",8,"BIRTH CONTROL METHODS"
"OVERPOPULATION",8,"FAMILY PLANNING"
"OVERPOPULATION",8,"POPULATION EDUCATION"
"OVERPOPULATION",8,"POPULATION INCREASE"
"OVERSEAS TRANSACTIONS",6,"FINANCE"
"OVERSEAS TRANSACTIONS",7,"ECONOMICS"
"OVERSEAS TRANSACTIONS",8,"FOREIGN INVESTMENT"
"OVERTIME",6,"WORKING TIME"
"OVERTIME",7,"LABOUR AND EMPLOYMENT"
"OVERTIME",7,"TIME"
"OZONE LAYER DESTRUCTION",6,"ENVIRONMENTAL DEGRADATION"
"OZONE LAYER DESTRUCTION",7,"ENVIRONMENTAL CHANGES"
"PACIFISM",5,"CONSCIENTIOUS OBJECTION"
"PACIFISM",6,"POLITICAL DOCTRINES"
"PACIFISM",7,"PHILOSOPHY"
"PACIFISM",7,"POLITICS"
"PACIFISM",8,"PEACE"
"PACKAGE HOLIDAYS",6,"HOLIDAYS"
"PACKAGE HOLIDAYS",7,"LEISURE TIME ACTIVITIES"
"PAEDIATRICS",6,"MEDICAL SCIENCES"
"PAEDIATRICS",7,"MEDICAL SCIENCES"
"PAEDIATRICS",8,"MEDICAL SPECIALITIES"
"PAIN",5,"BACK PAIN"
"PAIN",5,"HEADACHES"
"PAIN",6,"SYMPTOMS"
"PAIN",7,"SYMPTOMS"
"PAIN",8,"CRYING"
"PAIN",8,"PAIN CONTROL"
"PAIN",8,"SENSORY SYSTEM"
"PAIN CONTROL",6,"MEDICAL TREATMENT METHODS"
"PAIN CONTROL",7,"MEDICAL SCIENCES"
"PAIN CONTROL",8,"PAIN"
"PALAEONTOLOGY",6,"HISTORY AND ASSOCIATED STUDIES"
"PALAEONTOLOGY",7,"HISTORY AND ASSOCIATED STUDIES"
"PALMISTRY",6,"PHYSIOGNOMY"
"PALMISTRY",7,"ESOTERIC PRACTICES"
"PALPITATIONS",6,"SYMPTOMS"
"PALPITATIONS",7,"SYMPTOMS"
"PANEL DATA",6,"LONGITUDINAL DATA"
"PANEL DATA",7,"DATA"
"PANEL DATA",8,"PANEL STUDY"
"PANEL STUDY",6,"LONGITUDINAL STUDY"
"PANEL STUDY",7,"METHODOLOGY"
"PANEL STUDY",8,"PANEL DATA"
"PARAMEDICAL PERSONNEL",6,"HEALTH PROFESSIONALS"
"PARAMEDICAL PERSONNEL",7,"HEALTH PROFESSIONS"
"PARAMEDICAL PERSONNEL",7,"WORKERS BY PROFESSION"
"PARAMEDICAL PERSONNEL",8,"OCCUPATIONS"
"PARAMILITARY GROUPS",6,"GROUPS"
"PARAMILITARY GROUPS",7,"GROUPS"
"PARAMILITARY GROUPS",8,"ARMED FORCES"
"PARAMILITARY GROUPS",8,"CIVIL DISTURBANCES"
"PARAMILITARY GROUPS",8,"GUERRILLA ACTIVITIES"
"PARAMILITARY GROUPS",8,"POLITICAL MOVEMENTS"
"PARAMILITARY GROUPS",8,"TERRORISM"
"PARAPSYCHOLOGY",5,"EXTRASENSORY PERCEPTION"
"PARAPSYCHOLOGY",6,"OCCULT"
"PARAPSYCHOLOGY",6,"PSYCHOLOGY"
"PARAPSYCHOLOGY",7,"ESOTERIC PRACTICES"
"PARAPSYCHOLOGY",7,"PSYCHOLOGY"
"PARENT ATTITUDE",6,"ATTITUDES"
"PARENT ATTITUDE",6,"FAMILY ENVIRONMENT"
"PARENT ATTITUDE",7,"ATTITUDES"
"PARENT ATTITUDE",7,"FAMILY ENVIRONMENT"
"PARENT ATTITUDE",8,"PARENT PARTICIPATION"
"PARENT ATTITUDE",8,"PARENTAL DEPRIVATION"
"PARENT ATTITUDE",8,"PARENTS"
"PARENT PARTICIPATION",6,"FAMILY ENVIRONMENT"
"PARENT PARTICIPATION",6,"PARTICIPATION"
"PARENT PARTICIPATION",7,"FAMILY ENVIRONMENT"
"PARENT PARTICIPATION",7,"PARTICIPATION"
"PARENT PARTICIPATION",8,"PARENT ATTITUDE"
"PARENT PARTICIPATION",8,"PARENTAL ROLE"
"PARENT PARTICIPATION",8,"PARENTS"
"PARENT RESPONSIBILITY",6,"RESPONSIBILITY"
"PARENT RESPONSIBILITY",7,"ETHICS"
"PARENT RESPONSIBILITY",8,"FAMILY ENVIRONMENT"
"PARENT RESPONSIBILITY",8,"PARENTAL CENSORSHIP"
"PARENT RESPONSIBILITY",8,"PARENTAL ROLE"
"PARENT RESPONSIBILITY",8,"PARENTS"
"PARENTAL BENEFITS",6,"SOCIAL SECURITY BENEFITS"
"PARENTAL BENEFITS",7,"SOCIAL WELFARE"
"PARENTAL BENEFITS",8,"MATERNITY LEAVE"
"PARENTAL BENEFITS",8,"PATERNITY LEAVE"
"PARENTAL CENSORSHIP",6,"CENSORSHIP"
"PARENTAL CENSORSHIP",7,"COMMUNICATION"
"PARENTAL CENSORSHIP",8,"PARENT RESPONSIBILITY"
"PARENTAL CENSORSHIP",8,"PARENTAL ROLE"
"PARENTAL CENSORSHIP",8,"PARENTAL SUPERVISION"
"PARENTAL DEPRIVATION",6,"FAMILY ENVIRONMENT"
"PARENTAL DEPRIVATION",7,"FAMILY ENVIRONMENT"
"PARENTAL DEPRIVATION",8,"FAMILY DISORGANIZATION"
"PARENTAL DEPRIVATION",8,"ONE-PARENT FAMILIES"
"PARENTAL DEPRIVATION",8,"PARENT ATTITUDE"
"PARENTAL DEPRIVATION",8,"PARENTAL ENCOURAGEMENT"
"PARENTAL DEPRIVATION",8,"PARENTS"
"PARENTAL DEPRIVATION",8,"WORKING MOTHERS"
"PARENTAL ENCOURAGEMENT",6,"FAMILY INFLUENCE"
"PARENTAL ENCOURAGEMENT",7,"FAMILY ENVIRONMENT"
"PARENTAL ENCOURAGEMENT",8,"PARENTAL DEPRIVATION"
"PARENTAL ENCOURAGEMENT",8,"PARENTAL ROLE"
"PARENTAL ENCOURAGEMENT",8,"PARENTS"
"PARENTAL LEAVE",5,"MATERNITY LEAVE"
"PARENTAL LEAVE",5,"PATERNITY LEAVE"
"PARENTAL LEAVE",6,"LEAVE"
"PARENTAL LEAVE",7,"LABOUR AND EMPLOYMENT"
"PARENTAL LEAVE",8,"CHILD CARE"
"PARENTAL ROLE",6,"FAMILY ENVIRONMENT"
"PARENTAL ROLE",6,"FAMILY ROLES"
"PARENTAL ROLE",7,"FAMILY ENVIRONMENT"
"PARENTAL ROLE",7,"ROLES"
"PARENTAL ROLE",7,"SOCIAL STRUCTURE"
"PARENTAL ROLE",8,"CHILD CARE"
"PARENTAL ROLE",8,"PARENT PARTICIPATION"
"PARENTAL ROLE",8,"PARENT RESPONSIBILITY"
"PARENTAL ROLE",8,"PARENTAL CENSORSHIP"
"PARENTAL ROLE",8,"PARENTAL ENCOURAGEMENT"
"PARENTAL ROLE",8,"PARENTAL SUPERVISION"
"PARENTAL ROLE",8,"PARENTS"
"PARENTAL SUPERVISION",6,"FAMILY INFLUENCE"
"PARENTAL SUPERVISION",7,"FAMILY ENVIRONMENT"
"PARENTAL SUPERVISION",8,"PARENTAL CENSORSHIP"
"PARENTAL SUPERVISION",8,"PARENTAL ROLE"
"PARENTS",5,"ADOPTIVE PARENTS"
"PARENTS",5,"FATHERS"
"PARENTS",5,"FOSTER PARENTS"
"PARENTS",5,"MOTHERS"
"PARENTS",6,"FAMILY MEMBERS"
"PARENTS",7,"FAMILY MEMBERS"
"PARENTS",8,"ADOPTED CHILDREN"
"PARENTS",8,"ADULTS"
"PARENTS",8,"CHILDREN"
"PARENTS",8,"FOSTER CHILDREN"
"PARENTS",8,"MARRIED MEN"
"PARENTS",8,"MARRIED WOMEN"
"PARENTS",8,"OFFSPRING"
"PARENTS",8,"PARENT ATTITUDE"
"PARENTS",8,"PARENT PARTICIPATION"
"PARENTS",8,"PARENT RESPONSIBILITY"
"PARENTS",8,"PARENTAL DEPRIVATION"
"PARENTS",8,"PARENTAL ENCOURAGEMENT"
"PARENTS",8,"PARENTAL ROLE"
"PARKS",5,"NATIONAL PARKS"
"PARKS",5,"ZOOLOGICAL GARDENS"
"PARKS",6,"OPEN SPACES AND RECREATIONAL AREAS"
"PARKS",7,"FACILITIES"
"PARKS",8,"PRIVATE GARDENS"
"PARKS",8,"URBAN SPACES"
"PARKS",8,"WATER RECREATIONAL AREAS"
"PARLIAMENTARY CANDIDATES",6,"POLITICIANS"
"PARLIAMENTARY CANDIDATES",7,"PUBLIC FIGURES"
"PARLIAMENTARY CANDIDATES",8,"CONSTITUENCIES"
"PARLIAMENTARY CANDIDATES",8,"ELECTION CAMPAIGNS"
"PARLIAMENTARY CANDIDATES",8,"ELECTIONS"
"PARLIAMENTARY CANDIDATES",8,"GOVERNMENT MINISTERS"
"PARLIAMENTARY ELECTIONS",6,"NATIONAL ELECTIONS"
"PARLIAMENTARY ELECTIONS",7,"POLITICS"
"PARLIAMENTARY SYSTEMS",5,"LEGISLATIVE PROCESS"
"PARLIAMENTARY SYSTEMS",6,"REPRESENTATIVE DEMOCRACY"
"PARLIAMENTARY SYSTEMS",7,"POLITICAL SYSTEMS"
"PARLIAMENTARY SYSTEMS",8,"LEGAL SYSTEMS"
"PARLIAMENTARY SYSTEMS",8,"LEGISLATURE"
"PARLIAMENTARY SYSTEMS",8,"OPPOSITION PARTIES"
"PAROLE",6,"PRISON DISCHARGE"
"PAROLE",7,"PRISON DISCHARGE"
"PAROLE",8,"AMNESTY"
"PARTICIPATION",5,"CITIZEN PARTICIPATION"
"PARTICIPATION",5,"CULTURAL PARTICIPATION"
"PARTICIPATION",5,"PARENT PARTICIPATION"
"PARTICIPATION",5,"POLITICAL PARTICIPATION"
"PARTICIPATION",5,"SOCIAL PARTICIPATION"
"PARTICIPATION",5,"STUDENT PARTICIPATION"
"PARTICIPATION",5,"WORKERS PARTICIPATION"
"PARTICIPATION",8,"ATTENDANCE"
"PARTICIPATION",8,"COOPERATION"
"PARTICLE PHYSICS",6,"PHYSICS"
"PARTICLE PHYSICS",7,"PHYSICS"
"PARTNERSHIPS (BUSINESS)",6,"BUSINESSES"
"PARTNERSHIPS (BUSINESS)",7,"BUSINESSES"
"PARTNERSHIPS (PERSONAL)",5,"FRIENDS"
"PARTNERSHIPS (PERSONAL)",5,"HETEROSEXUAL RELATIONSHIPS"
"PARTNERSHIPS (PERSONAL)",5,"SAME-SEX RELATIONSHIPS"
"PARTNERSHIPS (PERSONAL)",6,"INTERPERSONAL RELATIONS"
"PARTNERSHIPS (PERSONAL)",7,"HUMAN BEHAVIOUR"
"PARTNERSHIPS (PERSONAL)",8,"INFIDELITY"
"PARTNERSHIPS (PERSONAL)",8,"MARRIAGE"
"PARTNERSHIPS (PERSONAL)",8,"SEXUAL BEHAVIOUR"
"PARTNERSHIPS (PERSONAL)",8,"SPOUSES"
"PART-TIME COURSES",6,"EDUCATIONAL COURSES"
"PART-TIME COURSES",7,"EDUCATION"
"PART-TIME COURSES",8,"DISTANCE LEARNING"
"PART-TIME EMPLOYMENT",6,"STATUS IN EMPLOYMENT"
"PART-TIME EMPLOYMENT",7,"LABOUR AND EMPLOYMENT"
"PART-TIME EMPLOYMENT",8,"FULL-TIME EMPLOYMENT"
"PART-TIME EMPLOYMENT",8,"SEASONAL EMPLOYMENT"
"PART-TIME EMPLOYMENT",8,"TEMPORARY EMPLOYMENT"
"PART-TIME TEACHERS",6,"TEACHERS"
"PART-TIME TEACHERS",7,"TEACHING PROFESSION"
"PART-TIME TEACHERS",7,"WORKERS BY PROFESSION"
"PARTY IDENTIFICATION",6,"POLITICAL ATTITUDES"
"PARTY IDENTIFICATION",7,"ATTITUDES"
"PARTY IDENTIFICATION",7,"HUMAN BEHAVIOUR"
"PARTY IDENTIFICATION",7,"POLITICS"
"PARTY IDENTIFICATION",8,"IDENTITY"
